user_id,Q1,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Downlink Throughput(Kbps)_log,Uplink Throughput(Kbps)_log,Downlink TCP Retransmission Rate(%)_log,Video Streaming Download Throughput(Kbps)_log,Video Streaming xKB Start Delay(ms)_log,Web Page Download Throughput(Kbps)_log,Web Average TCP RTT(ms)_log
358,1,133.18466,512.4200000001,195.76000000009998,0.1900000001,9400.3600000001,1116.0000000001,5728.2900000001,63.0000000001,1,0,0,0,0,0,0,6.239144601267291,5.276889419134927,-1.660731206295335,9.148503265397101,7.017506142941346,8.65317233585054,4.14313472639312
359,1,625.69932,4285.4200000001,341.3800000001,3.4300000001,7312.8000000001,8468.0000000001,1307.6800000001,88.0000000001,1,0,1,0,0,0,0,8.362973842564672,5.83299622633648,1.232560261207003,8.897381516339623,9.044049632254767,7.176009853767896,4.477336814479343
360,8,270.15221,277.27000000009997,148.17000000009998,1.1100000001,9175.3000000001,1139.0000000001,3814.6100000001,59.0000000001,1,0,1,0,0,0,0,5.6249917606894995,4.9983602632213175,0.10436001541433296,9.124270369935912,7.03790596344727,8.246593710445758,4.077537443907414
361,3,638.056,2214.8800000001,142.54000000009998,0.2900000001,21373.410000000098,1016.0000000001,7440.7100000001,45.0000000001,1,0,1,0,0,0,0,7.70295350493947,4.959622662074426,-1.2378743556567897,9.96990290507328,6.923628628138526,8.914721553381515,3.806662489772542
362,10,376.02785,1218.7700000001,83.7800000001,0.6300000001,7421.2600000001,1194.0000000001,2049.1600000001,151.0000000001,0,0,0,0,0,0,0,7.105597432433902,4.4281943155200825,-0.4620354594378285,8.912104133065885,7.085064293952631,7.625185232061972,5.017279836815587
363,10,176.85663,3281.4000000001,108.43000000010001,1.1200000001000001,3446.1700000001,2403.0000000001,2266.2300000001,304.0000000001,0,0,0,0,0,0,0,8.096025439580812,4.686104803485013,0.11332868539628899,8.145018748430582,7.7844732357365105,7.72587293687848,5.7170277014065505
364,3,454.562,281.3600000001,289.9700000001,3.5100000001,2258.5000000001,1706.0000000001,703.8600000001001,159.0000000001,1,1,1,0,0,0,0,5.639634988166082,5.6697774693538605,1.2556160375062644,7.7224561550947035,7.441906728051683,6.556579472745826,5.06890420222086
365,3,437.43224,118.0700000001,114.0100000001,1.3000000001,5825.1700000001,1749.0000000001,3553.9600000001,229.0000000001,0,1,0,1,1,0,0,4.771277668919866,4.736286163846506,0.2623642645444142,8.669943462557415,7.466799475018659,8.175817753727259,5.433722003554676
366,10,634.94878,831.0600000001,84.5000000001,2.3500000001,2631.1300000001,2094.0000000001,1433.7900000001,48.0000000001,0,0,0,0,0,0,0,6.722701994415183,4.436751534364312,0.8544153281986209,7.875168690690045,7.64683139143053,7.268076566921093,3.8712010109099744
367,7,162.86525,683.5300000001,314.5600000001,1.1100000001,2666.7400000001,3234.0000000001,2023.9400000001,106.0000000001,1,0,1,0,0,0,0,6.52727054693466,5.75117483695912,0.10436001541433296,7.888612031615783,8.081475040137082,7.612801385699231,4.66343909411301
368,1,119.07024,3676.8800000001,345.6700000001,0.4400000001,5063.4100000001,2294.0000000001,4898.1900000001,57.0000000001,1,0,0,0,0,0,0,8.209819845468239,5.845484562716755,-0.8209805518425575,8.529795448347583,7.73805229768936,8.496621028103174,4.043051267836304
369,6,633.77997,1331.8500000001,187.69000000009999,1.1400000001,2804.8800000001,1922.0000000001,632.8000000001,179.0000000001,0,0,1,0,0,0,0,7.194324232146521,5.234791665668691,0.1310282624941233,7.939116036293047,7.5611215895302895,6.450154416453602,5.187385805841314
370,10,731.86145,1650.7800000001,118.6700000001,1.4900000001,3692.5000000001,1837.0000000001,1525.2600000001,241.0000000001,0,0,0,0,0,0,0,7.409003182467078,4.77634653167789,0.3987761200244819,8.214059014405562,7.51588908521518,7.329920166312781,5.48479693349107
371,7,409.47932,1435.2200000001,88.9700000001,0.9400000001,4435.0100000001,1294.0000000001,2970.3000000001,68.0000000001,0,0,1,1,0,0,0,7.269073426547528,4.4882992342578,-0.061875403611704544,8.397285149532593,7.165493475060924,7.996418236796613,4.219507705177577
373,7,598.22057,2945.9900000001,108.9500000001,1.7000000001,6603.9100000001,4860.0000000001,1245.9900000001,100.0000000001,0,0,0,1,1,0,0,7.988200202583719,4.690889061391546,0.5306282511209939,8.79541717684299,8.48879371689456,7.12768567363309,4.605170185989091
374,9,829.05773,1644.5400000001,352.5800000001,0.8000000001,3879.1600000001,1078.0000000001,1403.5900000001,180.0000000001,0,0,0,0,0,0,0,7.405215988835946,5.865277546857881,-0.2231435511892097,8.263373914333592,6.982862751469035,7.246788519146847,5.1929568508907655
375,5,362.26472,1267.4700000001,243.23000000009998,0.5500000001,7373.1500000001,1378.0000000001,2721.8800000001,65.0000000001,0,0,0,0,0,0,0,7.144778066546257,5.494007497747946,-0.5978370005738022,8.90560030228292,7.228388451573676,7.909078097008218,4.174387269897176
376,3,837.67728,902.8100000001,99.9200000001,0.6000000001,4266.8600000001,3860.0000000001,1734.0000000001,127.0000000001,0,0,0,0,0,0,0,6.8055121215325665,4.604369865818323,-0.510825623599324,8.358633472713041,8.258422462458903,7.458186157340545,4.844187086459379
377,5,263.52902,543.7900000001,457.02000000009997,2.3200000001,3841.5800000001,1238.0000000001,1687.3000000001,64.0000000001,1,0,0,0,0,0,0,6.298563142915827,6.12472715361297,0.8415671857213219,8.253639019289364,7.121252453244622,7.430884897204351,4.158883083361235
378,5,621.22535,1473.4500000001,32.5800000001,2.2200000001,2989.1800000001,3277.0000000001,1073.2300000001,148.0000000001,0,0,1,1,1,0,0,7.2953618687890565,3.4836986031769683,0.7975071959292332,8.002754381280406,8.094683648698846,6.9784280719439415,4.997212273764791
379,7,746.7529,1010.7700000001,484.15000000009996,1.5000000001,12803.9100000001,1154.0000000001,3692.0900000001,171.0000000001,1,0,0,0,0,0,0,6.918467695611882,6.1823947760577465,0.40546510817483106,9.457505872011637,7.050989447068131,8.213947972357074,5.141663556503245
380,5,222.28747,538.9800000001001,42.6900000001,3.3700000001,3380.1400000001,1673.0000000001,1011.4700000001001,58.0000000001,1,1,0,0,0,0,1,6.289678464469356,3.753964700772213,1.214912744393944,8.125672407737648,7.422373700986884,6.919159997245672,4.060443010548144
381,5,187.22665,655.1300000001,188.9600000001,1.3900000001,3144.6100000001,2043.0000000001,1807.3200000001,176.0000000001,0,0,0,0,0,0,0,6.484833689224631,5.241535352449581,0.32930374721454275,8.053445155085848,7.622174594817671,7.499600364011813,5.17048399503872
382,5,670.64017,1499.9700000001,78.5100000001,5.7000000001,2816.7900000001,3058.0000000001,1162.0500000001,96.0000000001,0,0,0,0,0,0,0,7.313200386890365,4.3632260052114376,1.7404661748580483,7.943353217706772,8.02551638648904,7.057940965746107,4.564348191468878
383,5,234.78217,456.7000000001,100.7100000001,7.0900000001,632.2400000001,2772.0000000001,440.1700000001,155.0000000001,0,0,0,0,0,0,0,6.124026720191172,4.612245099661046,1.9586853405581406,6.449269068896879,7.92732436030983,6.087161015929688,5.043425116919892
384,7,165.57878,163.60000000009998,143.14000000009997,0.4500000001,133.95000000009998,12500.0000000001,1977.4100000001001,249.0000000001,0,0,0,0,1,0,0,5.097424424169258,4.96382317231115,-0.7985076959955494,4.897466595991364,9.433483923290401,7.5895431865960425,5.517452896465109
385,1,883.95776,378.7600000001,90.6400000001,0.9700000001,4881.3300000001,1693.0000000001,2569.6700000001,194.0000000001,0,0,0,0,0,0,0,5.936902759115563,4.506895616720854,-0.030459207381615783,8.493173002698272,7.434257382133194,7.851532764975459,5.267858159063843
386,10,539.41965,2105.5900000001,64.8000000001,0.5500000001,11293.6100000001,1219.0000000001,2448.9000000001,128.0000000001,0,0,0,0,0,0,0,7.652350991879646,4.171305603359772,-0.5978370005738022,9.331992358026858,7.105786129481354,7.803394223125461,4.8520302639203985
387,1,577.719,1022.7200000001001,57.1700000001,13.6900000001,3462.7700000001,1872.0000000001,579.3500000001001,133.0000000001,0,0,0,0,0,0,0,6.930221023697898,4.046029285277629,2.616665639307662,8.14982412579482,7.534762657037591,6.361906785443244,4.890349128222505
388,10,342.80598,3154.7200000001,50.520000000100005,0.9600000001,5776.5800000001,1191.0000000001,1567.3800000001002,139.0000000001,0,0,0,0,0,0,0,8.056655023017989,3.92236929748427,-0.04082199441608849,8.661567091043844,7.082548569355384,7.357160714552731,4.934473933131411
389,3,234.77462,2603.5400000001,325.52000000009997,0.3600000001,11371.3900000001,1296.0000000001,4187.2900000001,90.0000000001,0,0,0,0,0,0,0,7.864627336418135,5.785423903693742,-1.0216512472542036,9.338855830811617,7.167037876912297,8.339809025622099,4.499809670331376
390,8,501.12162,276.77000000009997,57.7800000001,8.3300000001,1837.3100000001,2823.0000000001,993.1500000001,200.0000000001,0,0,0,0,0,0,0,5.623186836367286,4.05664269503982,2.1198634561907563,7.516057824380213,7.945555428253525,6.900881710039066,5.298317366548536
391,7,231.41964,2526.3700000001,614.8700000001,1.2600000001,15675.0600000001,838.0000000001,2801.2900000001,91.0000000001,0,0,0,1,0,0,0,7.834538768826734,6.421410863348512,0.2311117210427517,9.659826193244998,6.731018100482203,7.937835304352804,4.510859506517949
392,8,461.77229,3237.8900000001,418.8300000001,1.1100000001,4836.1100000001,1483.0000000001,3025.9600000001,82.0000000001,0,0,0,0,0,0,0,8.082677162073164,6.037465109668905,0.10436001541433296,8.483865957547149,7.301822342137999,8.014983675490312,4.406719247265473
393,2,241.89495,1483.2100000001,49.380000000100004,0.6700000001,1631.7500000001,1460.0000000001,1443.7400000001,80.0000000001,0,0,1,0,1,0,0,7.3019639369680025,3.899545483919059,-0.4004775664478715,7.3974083375153885,7.286191714702451,7.274992247839259,4.382026634675132
394,6,787.03032,1191.2600000001,47.560000000100004,0.9900000001,3849.2500000001,2463.0000000001,1512.3900000001001,208.0000000001,0,0,0,1,0,0,0,7.082766849476808,3.861992071824684,-0.01005033575249134,8.255633603110054,7.809135398120579,7.3214464599875795,5.337538079701798
395,8,475.32979,2933.3200000001,83.3500000001,0.4900000001,10034.8100000001,1566.0000000001,5490.0300000001,57.0000000001,0,0,0,0,0,0,0,7.983890166333346,4.423048609198003,-0.7133498876733831,9.213815327319265,7.356279876550812,8.610688998969538,4.043051267836304
396,6,831.63736,846.7800000001,48.240000000100004,1.0800000001,3460.3500000001,1934.0000000001,1326.8700000001,80.0000000001,0,0,0,0,0,0,0,6.741440920654089,3.876188552421003,0.076961041228721,8.149125019005233,7.567345676013291,7.190578064198023,4.382026634675132
397,6,286.05251,428.4300000001,34.7100000001,1.6800000001,4579.7200000001,1808.0000000001,490.8900000001,131.0000000001,1,0,1,0,0,0,0,6.0601273641331845,3.547027829876576,0.5187937934746913,8.42939313986823,7.4999765409521775,6.196220070109118,4.875197323201915
398,5,221.74269,330.2400000001,23.400000000099997,1.7500000001,801.2600000001,6734.0000000001,315.2200000001,153.0000000001,0,0,1,0,0,0,0,5.799819662853446,3.1527360223679293,0.5596157879925655,6.686185488656344,8.814924599721035,5.753270807747712,5.030437921393089
399,1,242.99767,1735.4000000001001,133.7500000001,2.0500000001,3115.9300000001,1864.0000000001,1521.2200000001,94.0000000001,0,0,0,0,0,0,1,7.458993213359447,4.895972385776863,0.7178397931990972,8.044282942040004,7.5304799952455905,7.327267923482863,4.543294782271068
400,3,297.09699,532.3100000001,50.1800000001,2.2900000001,1315.1900000001,1476.0000000001,306.8800000001,86.0000000001,0,0,1,1,0,0,0,6.277226026401085,3.915616540940269,0.8285518176098164,7.181736420866759,7.297091005160485,5.726456791695399,4.454347296254671
401,5,101.88127,111.1000000001,110.1700000001,2.0500000001,265.52000000009997,5611.0000000001,379.9300000001,557.0000000001,1,0,0,1,0,0,0,4.710430696646484,4.702024627352881,0.7178397931990972,5.581690167412096,8.63248423575099,5.939987025225536,6.322565239927464
402,1,477.35163,573.6100000001001,82.8800000001,1.2300000001,2693.6900000001,2022.0000000001,567.4600000001001,273.0000000001,0,0,0,0,0,0,0,6.3519497228853625,4.41739377851238,0.20701416946562692,7.898667279822128,7.611842399580466,6.341170262290081,5.609471795185326
403,7,456.31057,3403.7700000001,136.66000000009998,0.9600000001,6345.4400000001,1282.0000000001,2846.2900000001,92.0000000001,0,0,1,1,0,0,0,8.132638919842936,4.917496089353364,-0.04082199441608849,8.755491723685871,7.156176637480693,7.9537716708585045,4.521788577050128
404,9,611.14196,11313.5700000001,623.1000000001001,0.7100000001,46035.6500000001,1128.0000000001,5485.2400000001,53.0000000001,0,0,0,0,0,0,0,9.33375816917061,6.434707019550337,-0.3424903088059309,10.737171375313805,7.028201432058093,8.609816127449452,3.9702919135540085
405,1,824.88741,5137.4500000001,100.1300000001,0.6600000001,7533.9700000001,1562.0000000001,2018.9200000001001,62.0000000001,0,0,0,0,0,0,0,8.544312126397053,4.60646934172071,-0.4155154438101506,8.927177406295572,7.3537223303996955,7.610317993951825,4.127134385046705
406,8,428.12051,1237.5500000001,46.8300000001,0.3300000001,8955.3600000001,1361.0000000001,2490.3100000001,125.0000000001,1,1,1,0,0,0,0,7.1208888976671085,3.8465240231975857,-1.1086626242185809,9.100007514691809,7.21597500265154,7.82016247970153,4.828313737303101
407,7,866.05134,1463.6700000001001,176.9600000001,1.3600000001,3950.3100000001,1535.0000000001,1336.7500000001,119.0000000001,0,0,0,0,0,0,0,7.288702259276644,5.175923718334535,0.3074846998214901,8.281549335828377,7.336285660021363,7.197996573828916,4.77912349311237
408,9,599.85023,1023.9600000001001,110.5300000001,1.7600000001,2615.1500000001,2456.0000000001,1526.6900000001,214.0000000001,0,0,0,0,0,0,0,6.931432742336591,4.705286977323769,0.5653138091068786,7.8690767362306335,7.806289289267074,7.330857272166185,5.365976015022318
409,7,137.49353,1382.7100000001,54.4200000001,2.6400000001,6255.9400000001,1304.0000000001,4861.1700000001,70.0000000001,0,0,0,1,0,0,0,7.231800620595295,3.996731733356938,0.9707789171961037,8.741286691386332,7.173191742486675,8.489034428661899,4.2484952420507875
410,10,437.27446,817.1000000001001,96.0900000001,1.4000000001,926.0800000001001,3085.0000000001,540.1200000001,315.0000000001,0,0,0,0,0,0,0,6.705761486390784,4.565285252290217,0.3364722366926414,6.830960624003173,8.03430693633952,6.291791337093027,5.75257263882595
411,1,591.11877,1128.0500000001,139.88000000009998,0.4200000001,7700.4600000001,1020.0000000001,3659.8100000001,90.0000000001,0,0,1,1,1,0,0,7.028245757316848,4.94078491219589,-0.8675005674666278,8.94903534631715,6.927557906278415,8.205166512479629,4.499809670331376
412,7,421.32557,4259.3300000001,110.2700000001,0.4900000001,4636.3700000001,2554.0000000001,3150.3400000001,111.0000000001,1,1,0,0,0,0,0,8.356867149898811,4.702931903771494,-0.7133498876733831,8.441687011456192,7.845416036592524,8.055265662502922,4.709530201313235
413,5,271.11025,375.3600000001,251.5200000001,0.8900000001,1084.3800000001002,1056.0000000001,2676.2400000001,145.0000000001,0,0,0,0,0,0,0,5.9278855654653775,5.52752250924124,-0.11653381614359196,6.988763674075694,6.962243464266302,7.892168103325253,4.976733742421264
414,10,401.38331,942.9000000001,183.9700000001,0.6600000001,2321.1400000001,2294.0000000001,1224.8900000001001,177.0000000001,0,0,0,0,0,0,0,6.848960232471738,5.214772700838235,-0.4155154438101506,7.749813723283464,7.73805229768936,7.110606323028647,5.176149732574394
415,1,457.38019,5264.1900000001,232.4000000001,0.3100000001,10767.8300000001,2470.0000000001,2089.0100000001003,46.0000000001,0,0,0,0,0,0,0,8.568682566578715,5.4484600249781865,-1.1711829811803645,9.284318264241321,7.811973429622063,7.644445548524573,3.828641396491269
416,3,409.25994,508.4300000001,48.3900000001,3.2900000001,903.7200000001001,3861.0000000001,521.2000000001001,451.0000000001,0,0,1,0,0,0,0,6.231327546229156,3.8792931808072937,1.1908875648076758,6.806519577901371,8.258681496264263,6.256133845250882,6.1114673395029
417,1,628.05236,1393.2900000001,78.6000000001,3.0600000001,1499.4900000001,3190.0000000001,1025.8400000001,147.0000000001,0,0,1,0,0,0,0,7.239423135888665,4.364371699436433,1.1184149159969692,7.312880329277263,8.067776195778922,6.933267068150958,4.990432586779416
418,10,258.54048,3122.8200000001,1426.7500000001,1.6600000001,2988.6300000001,1741.0000000001,2010.1000000001,52.0000000001,0,0,0,0,0,0,0,8.046491718734433,7.263154409416887,0.5068176024286928,8.002570367401896,7.462214939768247,7.6059397510594,3.9512437185833504
419,1,432.63863,221.57000000009998,99.8700000001,1.0200000001,1869.0800000001,1508.0000000001,2253.0900000001,88.0000000001,1,0,1,1,1,0,0,5.400738566647636,4.603869340256044,0.019802627394218956,7.533201610177876,7.318539548567967,7.720057886372122,4.477336814479343
420,8,338.2374,2136.2500000001,228.8000000001,0.9100000001,4632.8600000001,1492.0000000001,1050.4700000001,95.0000000001,0,0,1,1,0,0,0,7.6668072344298475,5.43284825950608,-0.09431067936135118,8.440929666958802,7.307872780763773,6.956992962047763,4.553876891601593
421,6,517.97044,4272.2500000001,95.1600000001,1.1800000001,7899.4200000001,1334.0000000001,668.2500000001,52.0000000001,0,0,0,0,0,0,0,8.359895899527041,4.555559685435807,0.16551443856231912,8.974544618038394,7.195937226475644,6.504662355019178,3.9512437185833504
422,8,206.73499,3767.8400000001,155.67000000009998,0.7300000001,6272.9600000001,1697.0000000001,1549.5000000001,421.0000000001,0,0,0,0,0,0,0,8.234257171949697,5.0477383820484,-0.31471074470271393,8.744003611542075,7.436617265234285,7.345687577227867,6.042632833682619
423,6,195.88126,15632.9600000001,364.6200000001,0.5200000001,23200.9900000001,820.0000000001,2606.0800000001,57.0000000001,0,0,0,0,0,0,0,9.657136784884106,5.898855715375593,-0.6539264672143563,10.051950229157757,6.709304340258421,7.8656024556019775,4.043051267836304
424,3,331.04361,443.3300000001,184.32000000009998,2.5400000001,1864.7100000001,2506.0000000001,1583.1200000001,162.0000000001,1,0,1,1,1,0,0,6.094314413722657,5.2166733775080685,0.9321640810698153,7.5308608240086645,7.826443135456054,7.367152862440712,5.087596335233001
425,3,247.2422,88.3600000001,48.200000000100005,3.0100000001,661.2800000001,1860.0000000001,527.3300000001001,430.0000000001,0,0,0,0,0,0,0,4.481419378553048,3.8753590210586295,1.1019400787940068,6.494177350763573,7.528331766707301,6.267826538527185,6.0637852086878405
426,5,489.65702,1781.9000000001001,133.3700000001,1.4100000001,4441.6800000001,4016.0000000001,1781.3200000001,122.0000000001,0,1,0,0,0,0,0,7.485435489733425,4.893127220635053,0.34358970446099885,8.398787962237625,8.29804166137159,7.485109941490475,4.8040210447340765
